Title,Section,Template,Type,Priority,References,Automation Type,Automation ID,Preconditions,Steps,Expected Result
LF_LI_TC1014 — Line Items System Name: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > System Name,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.systemname.LF_LI_TC1014_SystemName_ActiveFiltersTest#tc1014_systemName_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in System Name
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from System Name
LF_LI_TC1114 — Line Items System Name: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > System Name,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.systemname.LF_LI_TC1114_SystemName_ClearFiltersTest#tc1114_systemName_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in System Name
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC116 — Line Items Language: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Language,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.language.LF_LI_TC116_Language_OptionOrderTest#tc116_language_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Language
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC115 — Line Items Language: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Language,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.language.LF_LI_TC115_Language_BasicTest#tc115_language_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Language is visible in left panel
4. Expand Language
5. Confirm options load and Select All at top
6. Collapse filter",Language is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC215 — Line Items Language: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Language,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.language.LF_LI_TC215_Language_SearchTest#tc215_language_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Language
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC415 — Line Items Language: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Language,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.language.LF_LI_TC415_Language_SelectAllTest#tc415_language_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Language
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC615 — Line Items Language: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Language,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.language.LF_LI_TC615_Language_TableSyncTest#tc615_language_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Language
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC815 — Line Items Language: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Language,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.language.LF_LI_TC815_Language_ScrollTest#tc815_language_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Language
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1015 — Line Items Language: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Language,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.language.LF_LI_TC1015_Language_ActiveFiltersTest#tc1015_language_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Language
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Language
LF_LI_TC1115 — Line Items Language: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Language,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.language.LF_LI_TC1115_Language_ClearFiltersTest#tc1115_language_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Language
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC117 — Line Items Demand system: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.demandsystem.LF_LI_TC117_DemandSystem_OptionOrderTest#tc117_demandSystem_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Demand system
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC116 — Line Items Demand system: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Demand system,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.demandsystem.LF_LI_TC116_DemandSystem_BasicTest#tc116_demandSystem_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Demand system is visible in left panel
4. Expand Demand system
5. Confirm options load and Select All at top
6. Collapse filter",Demand system is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC216 — Line Items Demand system: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.demandsystem.LF_LI_TC216_DemandSystem_SearchTest#tc216_demandSystem_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Demand system
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC416 — Line Items Demand system: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.demandsystem.LF_LI_TC416_DemandSystem_SelectAllTest#tc416_demandSystem_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Demand system
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC616 — Line Items Demand system: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Demand system,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.demandsystem.LF_LI_TC616_DemandSystem_TableSyncTest#tc616_demandSystem_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Demand system
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC816 — Line Items Demand system: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Demand system,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.demandsystem.LF_LI_TC816_DemandSystem_ScrollTest#tc816_demandSystem_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Demand system
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1016 — Line Items Demand system: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.demandsystem.LF_LI_TC1016_DemandSystem_ActiveFiltersTest#tc1016_demandSystem_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Demand system
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Demand system
LF_LI_TC1116 — Line Items Demand system: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.demandsystem.LF_LI_TC1116_DemandSystem_ClearFiltersTest#tc1116_demandSystem_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Demand system
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC118 — Line Items Error message: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.errormessage.LF_LI_TC118_ErrorMessage_OptionOrderTest#tc118_errorMessage_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Error message
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC117 — Line Items Error message: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Error message,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.errormessage.LF_LI_TC117_ErrorMessage_BasicTest#tc117_errorMessage_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Error message is visible in left panel
4. Expand Error message
5. Confirm options load and Select All at top
6. Collapse filter",Error message is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC217 — Line Items Error message: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.errormessage.LF_LI_TC217_ErrorMessage_SearchTest#tc217_errorMessage_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Error message
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC417 — Line Items Error message: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.errormessage.LF_LI_TC417_ErrorMessage_SelectAllTest#tc417_errorMessage_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Error message
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC617 — Line Items Error message: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Error message,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.errormessage.LF_LI_TC617_ErrorMessage_TableSyncTest#tc617_errorMessage_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Error message
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC817 — Line Items Error message: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Error message,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.errormessage.LF_LI_TC817_ErrorMessage_ScrollTest#tc817_errorMessage_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Error message
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1017 — Line Items Error message: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.errormessage.LF_LI_TC1017_ErrorMessage_ActiveFiltersTest#tc1017_errorMessage_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Error message
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Error message
LF_LI_TC1117 — Line Items Error message: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.errormessage.LF_LI_TC1117_ErrorMessage_ClearFiltersTest#tc1117_errorMessage_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Error message
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC119 — Line Items Franchise: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.franchise.LF_LI_TC119_Franchise_OptionOrderTest#tc119_franchise_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Franchise
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC118 — Line Items Franchise: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Franchise,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.franchise.LF_LI_TC118_Franchise_BasicTest#tc118_franchise_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Franchise is visible in left panel
4. Expand Franchise
5. Confirm options load and Select All at top
6. Collapse filter",Franchise is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC218 — Line Items Franchise: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.franchise.LF_LI_TC218_Franchise_SearchTest#tc218_franchise_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Franchise
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC418 — Line Items Franchise: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.franchise.LF_LI_TC418_Franchise_SelectAllTest#tc418_franchise_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Franchise
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC618 — Line Items Franchise: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Franchise,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.franchise.LF_LI_TC618_Franchise_TableSyncTest#tc618_franchise_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Franchise
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC818 — Line Items Franchise: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Franchise,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.franchise.LF_LI_TC818_Franchise_ScrollTest#tc818_franchise_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Franchise
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1018 — Line Items Franchise: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.franchise.LF_LI_TC1018_Franchise_ActiveFiltersTest#tc1018_franchise_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Franchise
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Franchise
LF_LI_TC1118 — Line Items Franchise: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.franchise.LF_LI_TC1118_Franchise_ClearFiltersTest#tc1118_franchise_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Franchise
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC120 — Line Items Delivery Protocol: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC120_DeliveryProtocol_OptionOrderTest#tc120_deliveryProtocol_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Delivery Protocol
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC119 — Line Items Delivery Protocol: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC119_DeliveryProtocol_BasicTest#tc119_deliveryProtocol_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Delivery Protocol is visible in left panel
4. Expand Delivery Protocol
5. Confirm options load and Select All at top
6. Collapse filter",Delivery Protocol is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC219 — Line Items Delivery Protocol: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC219_DeliveryProtocol_SearchTest#tc219_deliveryProtocol_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Delivery Protocol
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC419 — Line Items Delivery Protocol: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC419_DeliveryProtocol_SelectAllTest#tc419_deliveryProtocol_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Delivery Protocol
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC619 — Line Items Delivery Protocol: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC619_DeliveryProtocol_TableSyncTest#tc619_deliveryProtocol_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Delivery Protocol
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC819 — Line Items Delivery Protocol: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC819_DeliveryProtocol_ScrollTest#tc819_deliveryProtocol_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Delivery Protocol
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_LI_TC1019 — Line Items Delivery Protocol: Active filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC1019_DeliveryProtocol_ActiveFiltersTest#tc1019_deliveryProtocol_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select one option in Delivery Protocol
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Delivery Protocol
LF_LI_TC1119 — Line Items Delivery Protocol: Clear filters,Fulfillment Console > Left Filters > Line Items > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.deliveryprotocol.LF_LI_TC1119_DeliveryProtocol_ClearFiltersTest#tc1119_deliveryProtocol_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, select options in Delivery Protocol
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_LI_TC121 — Line Items Activity Type: Option list order,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC121_ActivityType_OptionOrderTest#tc121_activityType_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Activity Type
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_LI_TC120 — Line Items Activity Type: Basic,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC120_ActivityType_BasicTest#tc120_activityType_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. Log in; set calendar to Yesterday
2. Navigate to Line Items tab
3. Verify Activity Type is visible in left panel
4. Expand Activity Type
5. Confirm options load and Select All at top
6. Collapse filter",Activity Type is visible; expands/collapses; options and Select All at top display correctly
LF_LI_TC220 — Line Items Activity Type: Search,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC220_ActivityType_SearchTest#tc220_activityType_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Activity Type
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_LI_TC420 — Line Items Activity Type: Select all,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC420_ActivityType_SelectAllTest#tc420_activityType_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Activity Type
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_LI_TC620 — Line Items Activity Type: Table sync,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC620_ActivityType_TableSyncTest#tc620_activityType_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Activity Type
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_LI_TC820 — Line Items Activity Type: Scroll,Fulfillment Console > Left Filters > Line Items > Per Filter > Activity Type,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.lineitems.activitytype.LF_LI_TC820_ActivityType_ScrollTest#tc820_activityType_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Line Items tab,"1. On Line Items tab, expand Activity Type
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
