Title,Section,Template,Type,Priority,References,Automation Type,Automation ID,Preconditions,Steps,Expected Result
LF_O_TC115 — Orders Language: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Language,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.language.LF_O_TC115_Language_BasicTest#tc115_language_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Language is visible in left panel
4. Expand Language
5. Confirm options load and Select All at top
6. Collapse filter",Language is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC215 — Orders Language: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Language,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.language.LF_O_TC215_Language_SearchTest#tc215_language_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Language
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC415 — Orders Language: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Language,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.language.LF_O_TC415_Language_SelectAllTest#tc415_language_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Language
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC615 — Orders Language: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Language,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.language.LF_O_TC615_Language_TableSyncTest#tc615_language_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Language
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC815 — Orders Language: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Language,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.language.LF_O_TC815_Language_ScrollTest#tc815_language_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Language
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1015 — Orders Language: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Language,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.language.LF_O_TC1015_Language_ActiveFiltersTest#tc1015_language_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Language
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Language
LF_O_TC1115 — Orders Language: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Language,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.language.LF_O_TC1115_Language_ClearFiltersTest#tc1115_language_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Language
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_O_TC117 — Orders Demand system: Option list order,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC117_DemandSystem_OptionOrderTest#tc117_demandSystem_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Demand system
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_O_TC116 — Orders Demand system: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC116_DemandSystem_BasicTest#tc116_demandSystem_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Demand system is visible in left panel
4. Expand Demand system
5. Confirm options load and Select All at top
6. Collapse filter",Demand system is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC216 — Orders Demand system: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC216_DemandSystem_SearchTest#tc216_demandSystem_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Demand system
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC416 — Orders Demand system: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC416_DemandSystem_SelectAllTest#tc416_demandSystem_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Demand system
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC616 — Orders Demand system: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC616_DemandSystem_TableSyncTest#tc616_demandSystem_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Demand system
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC816 — Orders Demand system: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC816_DemandSystem_ScrollTest#tc816_demandSystem_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Demand system
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1016 — Orders Demand system: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC1016_DemandSystem_ActiveFiltersTest#tc1016_demandSystem_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Demand system
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Demand system
LF_O_TC1116 — Orders Demand system: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Demand system,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.demandsystem.LF_O_TC1116_DemandSystem_ClearFiltersTest#tc1116_demandSystem_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Demand system
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_O_TC118 — Orders Error message: Option list order,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC118_ErrorMessage_OptionOrderTest#tc118_errorMessage_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Error message
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_O_TC117 — Orders Error message: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC117_ErrorMessage_BasicTest#tc117_errorMessage_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Error message is visible in left panel
4. Expand Error message
5. Confirm options load and Select All at top
6. Collapse filter",Error message is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC217 — Orders Error message: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC217_ErrorMessage_SearchTest#tc217_errorMessage_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Error message
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC417 — Orders Error message: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC417_ErrorMessage_SelectAllTest#tc417_errorMessage_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Error message
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC617 — Orders Error message: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC617_ErrorMessage_TableSyncTest#tc617_errorMessage_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Error message
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC817 — Orders Error message: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC817_ErrorMessage_ScrollTest#tc817_errorMessage_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Error message
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1017 — Orders Error message: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC1017_ErrorMessage_ActiveFiltersTest#tc1017_errorMessage_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Error message
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Error message
LF_O_TC1117 — Orders Error message: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Error message,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.errormessage.LF_O_TC1117_ErrorMessage_ClearFiltersTest#tc1117_errorMessage_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Error message
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_O_TC119 — Orders Franchise: Option list order,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC119_Franchise_OptionOrderTest#tc119_franchise_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Franchise
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_O_TC118 — Orders Franchise: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC118_Franchise_BasicTest#tc118_franchise_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Franchise is visible in left panel
4. Expand Franchise
5. Confirm options load and Select All at top
6. Collapse filter",Franchise is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC218 — Orders Franchise: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC218_Franchise_SearchTest#tc218_franchise_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Franchise
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC418 — Orders Franchise: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC418_Franchise_SelectAllTest#tc418_franchise_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Franchise
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC618 — Orders Franchise: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC618_Franchise_TableSyncTest#tc618_franchise_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Franchise
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC818 — Orders Franchise: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC818_Franchise_ScrollTest#tc818_franchise_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Franchise
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1018 — Orders Franchise: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC1018_Franchise_ActiveFiltersTest#tc1018_franchise_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Franchise
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Franchise
LF_O_TC1118 — Orders Franchise: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Franchise,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.franchise.LF_O_TC1118_Franchise_ClearFiltersTest#tc1118_franchise_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Franchise
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_O_TC120 — Orders Delivery Protocol: Option list order,Fulfillment Console > Left Filters > Orders > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.deliveryprotocol.LF_O_TC120_DeliveryProtocol_OptionOrderTest#tc120_deliveryProtocol_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Delivery Protocol
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_O_TC119 — Orders Delivery Protocol: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Delivery Protocol,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.deliveryprotocol.LF_O_TC119_DeliveryProtocol_BasicTest#tc119_deliveryProtocol_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Delivery Protocol is visible in left panel
4. Expand Delivery Protocol
5. Confirm options load and Select All at top
6. Collapse filter",Delivery Protocol is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC219 — Orders Delivery Protocol: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.deliveryprotocol.LF_O_TC219_DeliveryProtocol_SearchTest#tc219_deliveryProtocol_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Delivery Protocol
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC419 — Orders Delivery Protocol: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.deliveryprotocol.LF_O_TC419_DeliveryProtocol_SelectAllTest#tc419_deliveryProtocol_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Delivery Protocol
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC619 — Orders Delivery Protocol: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Delivery Protocol,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.deliveryprotocol.LF_O_TC619_DeliveryProtocol_TableSyncTest#tc619_deliveryProtocol_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Delivery Protocol
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC819 — Orders Delivery Protocol: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Delivery Protocol,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.deliveryprotocol.LF_O_TC819_DeliveryProtocol_ScrollTest#tc819_deliveryProtocol_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Delivery Protocol
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1019 — Orders Delivery Protocol: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.deliveryprotocol.LF_O_TC1019_DeliveryProtocol_ActiveFiltersTest#tc1019_deliveryProtocol_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Delivery Protocol
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Delivery Protocol
LF_O_TC1119 — Orders Delivery Protocol: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Delivery Protocol,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.deliveryprotocol.LF_O_TC1119_DeliveryProtocol_ClearFiltersTest#tc1119_deliveryProtocol_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Delivery Protocol
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_O_TC121 — Orders Activity Type: Option list order,Fulfillment Console > Left Filters > Orders > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.activitytype.LF_O_TC121_ActivityType_OptionOrderTest#tc121_activityType_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Activity Type
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_O_TC120 — Orders Activity Type: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Activity Type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.activitytype.LF_O_TC120_ActivityType_BasicTest#tc120_activityType_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Activity Type is visible in left panel
4. Expand Activity Type
5. Confirm options load and Select All at top
6. Collapse filter",Activity Type is visible; expands/collapses; options and Select All at top display correctly
LF_O_TC220 — Orders Activity Type: Search,Fulfillment Console > Left Filters > Orders > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.activitytype.LF_O_TC220_ActivityType_SearchTest#tc220_activityType_search,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Activity Type
2. Note first visible option label
3. Type into filter search box
4. Verify filtered results
5. Clear search",Search returns matching options; clear restores list
LF_O_TC420 — Orders Activity Type: Select all,Fulfillment Console > Left Filters > Orders > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.activitytype.LF_O_TC420_ActivityType_SelectAllTest#tc420_activityType_selectAll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Activity Type
2. Click Select All
3. Verify all options selected and counts
4. Deselect one option — check indeterminate
5. Deselect all",Select All selects all; indeterminate on partial; counts inside/outside match
LF_O_TC620 — Orders Activity Type: Table sync,Fulfillment Console > Left Filters > Orders > Per Filter > Activity Type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.activitytype.LF_O_TC620_ActivityType_TableSyncTest#tc620_activityType_tableSync,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Activity Type
2. Select one option with non-zero count
3. Compare filter option count to table total count
4. Verify first visible grid rows match filter column",Table record count matches filter count; grid rows reflect selected filter value
LF_O_TC820 — Orders Activity Type: Scroll,Fulfillment Console > Left Filters > Orders > Per Filter > Activity Type,Test Case (Text),Functional,3 - Medium,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.activitytype.LF_O_TC820_ActivityType_ScrollTest#tc820_activityType_scroll,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Activity Type
2. Scroll option list vertically
3. Confirm no UI errors and options continue loading",Virtual scroll works without error; additional options appear in viewport
LF_O_TC1020 — Orders Activity Type: Active filters,Fulfillment Console > Left Filters > Orders > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.activitytype.LF_O_TC1020_ActivityType_ActiveFiltersTest#tc1020_activityType_activeFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select one option in Activity Type
2. Select a second option (multi-select)
3. Review Active Filters chips above grid",Active Filters chips show single and multiple selections from Activity Type
LF_O_TC1120 — Orders Activity Type: Clear filters,Fulfillment Console > Left Filters > Orders > Per Filter > Activity Type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.activitytype.LF_O_TC1120_ActivityType_ClearFiltersTest#tc1120_activityType_clearFilters,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, select options in Activity Type
2. Remove chip from Active Filters OR click Clear
3. Verify selections cleared and grid resets",Filter selections cleared; Active Filters empty; grid shows unfiltered data
LF_O_TC122 — Orders Content type: Option list order,Fulfillment Console > Left Filters > Orders > Per Filter > Content type,Test Case (Text),Functional,2 - High,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.contenttype.LF_O_TC122_ContentType_OptionOrderTest#tc122_contentType_optionOrder,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. On Orders tab, expand Content type
2. Verify Select All is first
3. Review non-zero options order
4. Check divider before zero-count options if present
5. Verify zero-count options A-Z",Select All first; non-zero A-Z; divider; zero-count A-Z in visible viewport
LF_O_TC121 — Orders Content type: Basic,Fulfillment Console > Left Filters > Orders > Per Filter > Content type,Test Case (Text),Functional,1 - Critical,Left Filters,Java TestNG,com.paramount.test.ff.uitests.tests.leftfiltersvalidation.perfilter.orders.contenttype.LF_O_TC121_ContentType_BasicTest#tc121_contentType_basic,DEV/PROD Fulfillment Console; calendar = Yesterday; Orders tab,"1. Log in; set calendar to Yesterday
2. Navigate to Orders tab
3. Verify Content type is visible in left panel
4. Expand Content type
5. Confirm options load and Select All at top
6. Collapse filter",Content type is visible; expands/collapses; options and Select All at top display correctly
